Date,Open,High,Low,Close,Volume,Ex-Dividend,Split Ratio,Adj. Open,Adj. High,Adj. Low,Adj. Close,Adj. Volume
2000-01-03,46.5,46.63,45.25,45.31,931100.0,0.0,1.0,10.2449517884,10.2735935891,9.96954985858,9.98276915121,1862200.0
2000-01-04,44.88,45.25,44.19,44.44,736400.0,0.0,1.0,9.88803088736,9.96954985858,9.73600902211,9.79108940807,1472800.0
2000-01-05,44.69,44.94,43.19,43.63,2037950.0,0.0,1.0,9.84616979403,9.90125017999,9.51568747827,9.61262895756,4075900.0
2000-01-06,43.75,45.63,43.25,45.13,1359900.0,0.0,1.0,9.63906754282,10.0532720452,9.5289067709,9.94311127332,2719800.0
2000-01-07,45.5,45.81,45.0,45.13,881350.0,0.0,1.0,10.0246302445,10.0929299231,9.91446947262,9.94311127332,1762700.0
2000-01-10,45.31,45.31,44.56,45.0,752300.0,0.0,1.0,9.98276915121,9.98276915121,9.81752799333,9.91446947262,1504600.0
2000-01-11,45.0,45.25,44.5,44.94,556950.0,0.0,1.0,9.91446947262,9.96954985858,9.8043087007,9.90125017999,1113900.0
2000-01-12,44.69,44.88,43.88,44.06,1126550.0,0.0,1.0,9.84616979403,9.88803088736,9.66770934352,9.70736722141,2253100.0
2000-01-13,44.63,44.69,44.0,44.13,968850.0,0.0,1.0,9.8329505014,9.84616979403,9.69414792878,9.72278972948,1937700.0
2000-01-14,44.13,44.13,43.0,43.75,554850.0,0.0,1.0,9.72278972948,9.72278972948,9.47382638494,9.63906754282,1109700.0
2000-01-18,43.56,44.5,43.56,44.44,768700.0,0.0,1.0,9.59720644949,9.8043087007,9.59720644949,9.79108940807,1537400.0
2000-01-19,44.81,44.81,43.63,44.06,738100.0,0.0,1.0,9.87260837929,9.87260837929,9.61262895756,9.70736722141,1476200.0
2000-01-20,43.88,43.88,42.38,42.81,610350.0,0.0,1.0,9.66770934352,9.66770934352,9.33722702777,9.43196529162,1220700.0
2000-01-21,43.19,43.69,42.25,42.69,1663600.0,0.0,1.0,9.51568747827,9.62584825019,9.30858522707,9.40552670636,3327200.0
